id,text_excerpt,verdict
ru_065,"ская областьИтоги работыИнвестпроектыНовые производстваИнвестицииПроизводство молока коровьего сырогоПроизводство мясаПроизводство яицРейтингиРеспублика ТатарстанОбъёмы производстваПоголовье скотаКФХ Республика Крым – в лидерах среди регионов РФ по среднесуточному надою молока Республика Крым – в лидерах среди регионов России по среднесуточному надою молока. Об этом сообщил министр сельского хозяйства РК Андрей Рюмшин. «Мы по-настоящему можем гордиться результатами, которые дают наши сельхозорга",1
ru_066,"овам Эйч Пи Бакстера, в Крыму он планирует «заниматься музыкой, а не политикой». Крым вошел в состав России по итогам референдума в 2014 году. Украина и страны Запада не признали его итогов и считают присоединение Крыма к России аннексией. Теги: Генпрокуратура Украины , Scooter , Крым , ZBFest , Балаклава Киев напомнил группе Scooter о наказании из-за планов выступить в Крыму Политика Киев заявил о запрете на въезд 40 российским артистам из-за Крыма Политика",1
ru_067,"Друзья у ດາວ-звезда - ЭСПАВО (Международная Ассоциация Работников Света) Мои друзья (46) Юрий Поречнов Симферополь, Российская Федерация Москва, пос.Радомля, Российская…",1
ru_068,"ня в Крыму», - произнесла она 5 ноября ТАСС. Поκлοнская сказала, чтο ранее украинскими властями была таκже арестοвана ее зарплата за несколько месяцев, котοрая полагалась ей за время работы в ГПУ (дο присоединения Крыма к РФ). «Пусть эта зарплата у их остается, мне не жаль. Может пустят мои средства на благо народа. Хотя Украине этο уже не поможет», - дοбавила она. Сотрудниκи крымской проκуратуры подразумевали, чтο могут лишиться имущества на Украине. Но выбор меж Крымом и Украиной в марте 2014",1
ru_069,"лет для обвиняемых по первому симферопольскому делу ""Хизб ут-Тахрир"" / Июнь / 2019 / Преследования организаций, СМИ и частных лиц / Новости / Неправомерный антиэкстремизм / СОВА 11.06.2019 - 16:12 / Республика Крым 10 июня 2019 года на заседании Северо-Кавказского окружного военного суда состоялись прения по делу шестерых крымчан, обвиняемых в продолжении деятельности запрещенной в России исламской радикальной партии ""Хизб ут-Тахрир"". Государственный обвинитель попросил суд назначить Теймуру Аб",1
ru_070,"Реклама на Радио Море в Симферополе Главная \ Республика Крым \ Симферополь \ Радио Море Размещение рекламы на Радио Море в Симферополе Размещая рекламу в эфире Радио ""Море"" в Симферополе, о Вашем бизнесе услышит молодая, активная аудитория. Слушатели, для которых важен карьерный рост, при этом они не забывают соблюдать баланс между работой и о",1
ru_071,"213 Не верь слухам! Читай «ФедералПресс». Пермский край. Выпуск № 15 8мая,Четверг Не верь слухам! Читай «ФедералПресс». УрФО. Выпуск № 210 вся РоссияКрымский федеральный округ -- Город Севастополь -- Республика КрымМоскваЦентральный федеральный округ -- Московская область -- Белгородская область -- Брянская область -- Владимирская область -- Воронежская область -- Ивановская область -- Калужская область -- Костромская область -- Курская область -- Липецкая область -- Орловская область -- Рязанск",1
ru_072,"дписавших (за отдельными исключениями) — вообще за гранью. Особо следует здесь отметить положение о неотчуждаемости территории России. Все последние шесть лет эта публика говорит о якобы незаконности присоединения Крыма, а большинство подписантов готовы хоть завтра его отдать. Да что Крым — они и Курилы японцам отдадут, и Калининград — немцам, и Выборг — финнам. И национал-сепаратистам, недовольным упоминанием «русских», готовы подыграть по полной программе. Благо, сторонников и даже «певцов» Ич",1
ru_073,"огать во всем. (слайд № 39 видео «Вечный огонь») (слайд № 40) Вы, как и вся страна, следили и следите за событиями связанными с положением на Украине. (слайд № 41) 17 марта 2014 г. была провозглашена Республика Крым, и в этот же день Севастопольский городской совет попросил российские власти включить город в состав Российской Федерации, как город федерального значения. (слайд № 42) А теперь давайте свершим заочное путешествие по Крымскому полуострову, познакомимся с достопримечательностями Крыма",1
ru_074,"н, Черниговская область (54679 просмотры) Маршрут из деревня Головец, Комсомольский район, Ивановская область в Речица, Гомельская область (52777 просмотры) Маршрут из село Марфовка, Ленинский район, Республика Крым в Лубны, Лубенский городской совет, Полтавская область (51474 просмотры) село Лукиевка Самые дешевые авиабилеты между деревня Саловарово, Пестяковский район, Ивановская область и село Лукиевка, Никопольский район, Днепропетровская область Промежуточные точки на маршруте из деревня Са",1
ru_075,"а заявления своего вельможного коллеги о событиях на Украине, беженцев откуда она так старается устроить здесь, на территории агрессора? 4 июня 2015, 20:02 михаило касьянов, татьяна котляр. политика, крым, россия Обнинск. Дождь",1
ru_076,"ей проголосовали за воссоединение с Россией. В этом году отмечается пятилетие возвращения полуострова. Ранее телеканал «360» писал о том, что художник из США украсит стену дома в Волоколамске в честь воссоединения Крыма с РФ. #нато #россия #крым #пушков",1
ru_077,"Крым на 16 месте по темпам внедрения новой контрольно-кассовой техники — ворот@крыма — новости, комментарии Республика Крым заняла 16 место среди регионов России по темпам замены контрольно-кассовой техники (ККТ). Об этом сегодня в ходе пресс-конференции в Симферополе рассказал руководитель регионального управления Федеральной налоговой службы Роман Наздрачев. «По показателям эффективности внедрения новой",1
ru_078,"бы нас скомпрометировать, затрачено немало. Это для нас... «Брянская улица» публиковала серию материалов об Алексее Агиевиче. Как мы писали, протоиерей, приехавший в Брянскую область за три месяца до присоединения Крыма к России, остался без гражданства и получить его не может до сих пор. На священнослужителя ополчились местные священнослужители,... 65 queries in 0,414 seconds",1
ru_079,"в спортивном фестивале «Пара-Крым – 2017». Как сообщили Крыминформу во Всероссийском обществе инвалидов, участников ожидают соревнования по параолимпийской программе и различные мастер-классы. Метки: Евпатория, Крым, Россия, Симферополь, Пара-Крым, фестиваль, людей, ограниченными, возможностями, соберет, этом, году, человек, всей В Феодосии 2 сентября начинается XXI Международный фестиваль «Воздушное братство». В течение пяти фестивальных вечеров на городской набережной будет проходить «вечернее",1
ru_080,поле . Москва. 78. Санкт- Петербург. Еврейская автономная область. Ненецкий автономный округ. Ханты- Мансийский автономный округ - Югра. Чукотский автономный округ. Ямало- Ненецкий автономный округ. Республика Крым. 92. Севастополь. Утвержденприказом ФНС Россииот 3. N ММВ- 7- 1. 1/4. ПРЕДСТАВЛЕНИЯ СВЕДЕНИЙ О ДОХОДАХ ФИЗИЧЕСКОГО ЛИЦА . Настоящий формат описывает требования к XML файлам (далее - файлам обмена) передачи в электронной форме сведений о доходах физического лица (по форме 2- НДФЛ) в н,1
ru_081,"аловались на прихожанВо второй половине 19 века после отмены крепостного права и начала либеральных реформ мусульманское население Москвы...26 октября 2016Крымские татары в наполеоновских войнахПосле присоединения Крыма к России в 1783 году императрица Екатерина II своим именным указом разрешила принимать на...6 августа 2016Собиралась ли Турция напасть на СССР?В последнее время часто стали слышны рассуждения о том, что, дескать, Турция все время проводила враждебную политику по...27 июля 2016Как",1
ru_082,"гого государства. В прошлом году выступление ансамбля в рамках европейского турне в Таллинне также не состоялось. Эстония остановила военное сотрудничество с Россией в марте 2014 года, после того как Крым стал частью России.",1
ru_083,"Продажа трехкомнатной квартиры 49 м2 за 5200000 на ул. ул. Рыбацкий Причал Республика Крым, Городской округ Феодосия, Феодосия - 183544375 Купить 3-комнатную квартиру за 5 200 000 рублей на ул. Рыбацкий Причал 19с 26.12.2018, обновлен 18.06.2019 Республика Крым, Городской округ Феодосия, Феодосия, ул. Рыбацкий Причал Продаются апартаменты для комфортного отдыха и жилья в к",1
ru_084,Консультирование - Доска бесплатных объявлений Республика Крым Предложение услуг (15) ГлавнаяКонсультирование Всего записей: 0 Показано страниц: 1 из 1 Данных на страницу: 15 Powered by AWEBCOM. © 2008-2020Страница загружена за: 0.009 секунд(ы). Запросов к базе: 9. Памяти используется: 0.61 Mb,1
ru_085,"неральные Воды (Ставропольский край), Оханск (Пермский край), Алексин (Тульская область), Алексеевка (Белгородская область), Бабушкин (Республика Бурятия), Дюртюли (Республика Башкортостан), Джанкой (Республика Крым), Будённовск (Ставропольский край), Лосино-Петровский (Московская область), Москва Арск (Республика Татарстан), Сельцо (Брянская область), Сатка (Челябинская область), Киров Тосно (Ленинградская область), Саратов Духовщина (Смоленская область), Пучеж (Ивановская область), Белорецк (Р",1
ru_086,"опольцам покажут новый фильм о Русской весне | Новости Севастополя «Слуга народа» Новости Севастополя и России » Свежие новости Севастополя » Севастопольцам покажут новый фильм о Русской весне В День воссоединения Крыма с Россией 18 марта, в 13:00 в музейном комплексе «35-я береговая батарея» состоится премьерный показ документального фильма Елены Иваниченко «Крым: хроника русской весны». Лента рассказывает о событиях в Крыму и Севастополе в феврале и марте 2014 года и о людях, оказавшихся в сам",1
ru_087,"уре (Хабаровский край), Корсаков (Сахалинская область), Воронеж Петров Вал (Волгоградская область), Печора (Республика Коми), Гатчина (Ленинградская область), Раменское (Московская область), Армянск (Республика Крым), Алапаевск (Свердловская область), Мегион (Ханты-Мансийский автономный округ - Югра), Шацк (Рязанская область), Калининск (Саратовская область), Борисоглебск (Воронежская область), Правдинск (Калининградская область), Александровск (Пермский край), Магнитогорск (Челябинская область)",1
ru_088,"наши украинские военные моряки. Мы гордимся вами. Мы благодарим вас», – украинский президент. Напомним, что ВМС Украины не провели ни одного морского сражения во время Русской весны, без боя допустив воссоединение Крыма с Россией. Во время провокации в Керченском проливе экипажи катеров ВМСУ сдались в плен без боя, а после выхода на свободу по обмену были объявлены героями, осыпаны почестями и награждены квартирами.",1
ru_089,"егда считали вспыльчивым, дорогостоящим, но в целом очень преданным союзником», — уверено издание. Однако же во время кризиса на Украине Минск решил не оказывать поддержку Москве: он не приветствовал присоединение Крыма, не поставил под сомнение правомерность революции на Майдане, не присоединился к российским санкциям против Запада, а также не разорвал торговые отношения с Украиной. А совсем недавно он «унизил» российскую сторону, решив перейти на расчеты в долларах и евро в торговле с Россией.",1
ru_090,"чившейся распадом страны. С этим трудно спорить, учитывая наши сомнительные достижения в экономике и прежде всего в культурной политике. С самых высоких трибун говорят, что мы уже встали с колен, а с присоединением Крыма и войной с сирийскими экстремистами делаем первые самостоятельные шаги. Прежняя американская администрация не сумела помешать, но у нее могло открыться второе дыхание в случае победы Клинтон, может быть, именно поэтому все наши СМИ включились в информационную маяту по поводу про",1
ru_091,"чае «мгновенного глобального удара». Они обеспокоены возможным применением Россией ядерного оружия в ответ. Об этом пишут «РИА Новости». США полагают, что они могут нанести неядерный удар по возможн… Республика Крым и Севастополь стали российскими регионами после референдума 2014 года, на котором подавляющее большинство населения полуострова высказалось в пользу возвращения в состав России. Однако, в Киеве результаты референдума не признают и продолжают считать Крым своей территорией, … Верховна",1
ru_092,"и с боевыми патронами. Это делают пограничники и спорить на тему прав они не склонны. Кроме того, оружие и выучка у них несравненно лучше укрошумеров. 12:53 26.11.2018 | 6 nata9298, 2003 год. А после присоединения Крыма Керченский пролив стал ВНУТРЕННИМИ ВОДАМИ России. И Россия устанавливает правила прохода. Правом мирного прохода обладают торговые суда, а военные - только с разрешения. 10:37 26.11.2018 | 7 ""Это первый случай захвата Россией судов украинских ВМС"" - нарушение границы, этого и доб",1
ru_093,"ana, 30Вологда, Россия Александр, 34Уфа, Россия Елена, 37Челябинск, Россия Игорь, 41Несебр, Болгария Андрей, 36Новосибирск, Россия Елена, 30Ханты-Мансийск, Россия Дмитрий, 38Сызрань, Россия руслан, 46Симферополь, Россия Ina, 44Калининград, Россия Ассоль, 53Краснодар, Россия Станислав, 39Обнинск, Россия Дмитрий, 38Сызрань, Россия Рина, 41Ставрополь, Россия сергей, 39Бор, Россия Елена, 50Вязьма, Россия Зара, 48Малоярославец, Россия Елена, 49Воронеж, Россия Сергей, 43Рязань, Россия Яна, 46Нижний Но",1
ru_094,"II Первый сын: Павел I Петрович Дочь: Анна Петровна Второй сын (внебрачный): Алексей Григорьевич Бобринский Ключевые деяния за время правления: «Наказ» Уложенной комиссии Расширение привилегий дворян Присоединение Крымского Ханства Развитие образования здравоохранения и науки Автограф (подпись): Биография императрицы Екатерины II Великой - ключевые события, люди, интриги При ближайшем рассмотрении, биография Екатерины II Великой изобилует большим количеством событий, существенно повлиявших на им",1
ru_095,9) Регион Вся Украина Винницкая Волынская Днепропетровская Донецкая Житомирская Закарпатская Запорожская Ивано-Франковская Киевская Кировоградская Луганская Львовская Николаевская Одесская Полтавская Республика Крым Ровенская Сумская Тернопольская Харьковская Херсонская Хмельницкая Черкасская Черниговская Черновицкая Вся область только в этом городе Цена грн Только со скидками Фото / Видео Только с фото Только с видео ID объявления Сортировка обычнаяот дешевых к дорогимот дорогих к дешевым Перио,1
ru_096,райПриморский крайПсковская областьРеспублика АдыгеяРеспублика АлтайРеспублика БашкортостанРеспублика БурятияРеспублика ДагестанРеспублика ИнгушетияРеспублика КалмыкияРеспублика КарелияРеспублика КомиРеспублика КрымРеспублика Марий ЭлРеспублика МордовияРеспублика Саха (Якутия)Республика Северная Осетия-АланияРеспублика ТатарстанРеспублика ТываРеспублика ХакасияРостовская областьРязанская областьСамарская областьСаратовская областьСахалинская областьСвердловская областьСмоленская областьСтавропол,1
ru_097,"орядок. Он также призвал прекратить конфликт НАТО и России. Вместе с тем, политик напомнил слова лидера Свободной демократической партии (СвДП) Германии Кристиана Линднера, который заявлял о том, что присоединение Крыма к России является «временной мерой». Линднер в интервью газете WAS также призывал (https://www.waz.de/politik/lindner-fordert-verschaerfung-der-zuwanderungspolitik-id211476149.html) вернуть отношения с Россией на прежний уровень. «Я морально поддерживаю нашего восточно-европейско",1
ru_098,"Туры в Крым из Москвы 2019 — цены на туры все включено Крым — поиск тура от всех туроператоров 2020 Пхукет, Таиланд от 69 660 руб. Смотреть все горящие туры в Крым, Россия Туры в Крым — цены в 2020 году Март — от 25 772 руб. на всех Крым - жемчужина черноморского туризма, здравница и богатый винодельный регион 1 323 263 просмотра 77 839 путешественников улетело в Крым благодаря Onlinetours.ru Туры в Крым в январе 2020 Хочу горящие туры в Крым!",1
ru_099,"еделы русской земли потребность в защищенности с запада. Осознавая это обстоятельство, Джордж Фридман написал в своей статье ""Россия рассматривает свои варианты ответа Украине"", опубликованной в день воссоединения Крыма с Россией: ""Россия исторически охраняется сама собой своей глубиной. Она расширила свои границы так далеко на запад, как это было возможно, чтобы эта глубина удерживала авантюристов или, как это было в случае с Гитлером и Наполеоном, уничтожала их. Потеря Украины в качестве буфер",1
ru_100,"нинградская область, Томская область, Ульяновская область, Республика Карелия, Республика Бурятия, Иркутская область, Ростовская область, Самарская область, Ярославская область, Белгородская область, Республика Крым, Кемеровская область, Удмуртская Республика, Новгородской область, Нижегородская область, Хабаровский край, Челябинская область, Рязанская область, Алтайский край, Омская область, Ханты-Мансийский автономный округ – Югра. Российские делегаты направлены на Конгресс от региональных и г",1
